Timestamp,AP Name,Status,Total user,Availability,Bandwidth Utilization,Signal Strength (RSSI),Packet Loss & Latency,Interference Level,Device Count,Session Duration,Installation Cost,Maintenance Cost
3/1/2025 0:00,CMU_MED_MED_AP1695,"up 124d,9h,59m",4,98.73%,59.69452234131726,-67,Medium,Moderate,10,77.74577779146342,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP1696,"up 4d,19h,39m",6,98.72%,81.01610899597024,-64,,None,15,54.53174609507489,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP1697,"up 0d,19h,39m",4,98.72%,42.96733634,-63,High,Moderate,10,19.51403314978733,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP1698,"up 31d,13h,44m",6,98.41%,74.98599312882688,-61,Low,Moderate,15,94.49873691127902,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP1699,"up 2d,20h,24m",6,98.66%,91.30414669,-64,High,Mild,15,42.253554514916495,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP1700,"up 7d,19h,39m",3,98.36%,57.21229637222063,-65,Medium,Moderate,7,20.49688839,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP1701,"up 15d,19h,39m",8,98.35%,18.078515056237958,-41,Low,Severe,20,68.28056869583644,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP1702,"up 40d,10h,39m",6,98.49%,26.879761503019814,-42,,Mild,15,7.204729119861751,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP1703,"up 40d,10h,39m",8,98.55%,19.86445768974058,-49,High,Mild,20,42.26732443566861,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP1704,"up 40d,10h,39m",3,98.55%,24.68570275957329,-37,High,None,7,91.32387250324112,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP1705,"up 20d,7h,59m",2,99.15%,30.64154493510364,-72,,Moderate,5,109.96180287688006,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP1706,"up 20d,7h,59m",7,99.15%,55.51337867531885,-54,High,Severe,17,73.04865783565612,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP1707,"up 20d,7h,59m",7,99.15%,58.79916294638328,-35,High,Severe,17,30.02533232068741,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP1708,"up 20d,7h,59m",2,99.11%,42.64997472418612,-48,High,Moderate,5,30.30001733212685,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP1712,"up 20d,7h,59m",8,99.10%,61.54207798208354,-71,Low,Moderate,20,74.44524138,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP1713,"up 20d,7h,59m",5,99.10%,8.157492561136593,-64,Low,None,12,51.77759628645392,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP1714,"up 20d,7h,59m",2,98.25%,8.778823705815997,-32,Medium,Severe,5,25.385394359228908,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP1717,"up 40d,10h,39m",3,98.66%,17.182946035765845,-32,High,Mild,7,95.55065956247785,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP1718,"up 40d,10h,39m",7,98.68%,51.80774980403447,-45,Medium,None,17,28.02794919764151,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP1719,"up 17d,13h,19m",4,98.85%,21.399467869831355,-64,Low,None,10,41.98869598456583,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP1720,"up 40d,10h,39m",3,98.88%,28.328440349257733,-63,High,Mild,7,12.06438545948199,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP1726,"up 3d,19h,39m",5,98.28%,40.03128361729941,-58,Medium,None,12,85.65779300680613,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP1727,"up 0d,11h,59m",5,98.08%,81.18661240103798,-47,High,Moderate,12,36.65696167424693,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3001,"up 9d,19h,39m",2,94.65%,1.3862135912860118,-73,High,Mild,5,31.77970067005923,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3002,"up 20d,7h,59m",8,94.91%,64.93788202366224,-68,,Mild,20,39.88620289255915,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3003,"up 4d,19h,39m",2,93.98%,66.88765310406853,-58,Medium,Severe,5,105.52501129186142,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3004,"up 20d,7h,59m",6,94.05%,79.86557803566366,-61,Low,Mild,15,64.57213560437553,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3005,"up 1d,19h,39m",6,93.99%,93.27529390603132,-59,Medium,None,15,23.156743934727608,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3006,"up 4d,19h,39m",4,94.83%,2.0137848949289827,-34,Medium,Severe,10,94.06530203773804,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3007,"up 0d,19h,39m",1,99.59%,15.378370551321618,-58,Medium,None,2,28.97212324739081,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3008,"up 20d,7h,59m",2,95.34%,88.61712941,-40,,Moderate,5,52.43475704180095,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3009,"up 20d,7h,59m",8,95.44%,45.851856218701535,-46,High,Moderate,20,70.32871921,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3010,"up 20d,7h,59m",8,94.95%,56.459063893346354,-78,Low,Severe,20,72.21093519391665,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3011,"up 20d,7h,59m",0,95.12%,66.30272037231474,-47,,Severe,0,12.938693398336207,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3012,"up 20d,7h,59m",6,99.69%,67.90666044956374,-48,Low,None,15,101.23251654584992,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3013,"up 20d,7h,59m",7,99.73%,93.17404033165082,-35,,Moderate,17,60.13453739285414,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3014,"up 20d,7h,59m",3,99.67%,99.69494174116696,-64,High,Severe,7,118.76498046755763,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3015,"up 20d,7h,59m",0,99.73%,72.01574609309402,-36,Low,Moderate,0,87.50587691,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3016,"up 20d,7h,59m",7,99.18%,28.72212092051508,-62,Medium,Moderate,17,119.1454239926506,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3017,"up 20d,7h,59m",6,99.63%,87.97524022943436,-51,,Moderate,15,57.14965353,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3018,"up 20d,7h,59m",3,99.72%,4.922091454076161,-58,Low,None,7,21.18986183267797,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3019,"up 20d,7h,59m",6,99.73%,23.10808528744962,-66,High,None,15,88.64057836,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3020,"up 20d,7h,59m",7,99.73%,89.73857174637149,-67,Low,Moderate,17,94.44243248555838,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3021,"up 20d,7h,59m",5,99.67%,25.619151443935493,-79,,Moderate,12,103.0760558,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3022,"up 20d,7h,59m",5,99.73%,22.065105962174847,-42,High,Moderate,12,39.66663794472573,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3023,"up 20d,7h,59m",3,99.74%,13.812529314024724,-32,Medium,Mild,7,63.72865817326261,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3024,"up 20d,7h,59m",2,99.75%,85.91117576469165,-63,,Mild,5,103.61314093644576,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3025,"up 20d,7h,59m",3,99.42%,50.00582591910867,-75,,None,7,104.4446672103684,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3026,"up 20d,7h,59m",1,99.75%,67.48932030541548,-49,High,Moderate,2,7.953641951456205,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3027,"up 20d,7h,59m",5,99.75%,23.906638407502967,-60,,Mild,12,82.15543016615153,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3028,"up 20d,7h,59m",1,99.74%,75.80404210112165,-41,Low,Severe,2,74.1940452,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3029,"up 20d,14h,39m",2,99.78%,76.00055449620984,-53,Medium,Severe,5,14.583844396538671,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3030,"up 20d,12h,34m",7,94.20%,31.25980249083001,-54,Low,Moderate,17,111.96564914387535,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3031,"up 20d,12h,34m",0,93.94%,41.06826330102828,-79,High,Mild,0,56.21781379189561,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3032,"up 20d,12h,34m",3,94.21%,20.969027743020085,-48,,Severe,7,82.53963666465161,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3033,"up 20d,12h,34m",8,93.91%,97.65610233229044,-65,Medium,None,20,106.5217464828583,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3034,"up 20d,12h,34m",5,95.24%,64.56025770584117,-42,High,Severe,12,19.963923149346776,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3035,"up 5d,19h,39m",1,94.30%,93.45438807155156,-59,Low,None,2,103.4219615030444,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3036,"up 5d,19h,39m",3,94.70%,30.33855436291332,-38,,Severe,7,88.29514741908304,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3037,"up 0d,19h,39m",6,93.66%,78.18909129968897,-34,,Severe,15,101.55311702507332,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3038,"up 6d,19h,39m",8,94.36%,76.58586439,-68,High,Mild,20,61.90610609499511,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3039,"up 20d,12h,34m",6,94.61%,69.16556518665415,-79,Low,Severe,15,8.850758156840623,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3040,"up 20d,12h,34m",5,94.37%,96.56389752668004,-67,,Severe,12,82.10932202672267,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3041,"up 7d,19h,39m",3,93.69%,39.355533610631554,-43,Low,None,7,48.07122926832008,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3042,"up 20d,12h,34m",5,95.53%,13.07173235897573,-40,Medium,None,12,51.277820951731634,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3043,"up 20d,12h,34m",5,94.68%,67.17088592440608,-53,,Severe,12,55.745153173233774,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3044,"up 20d,12h,34m",2,95.27%,72.93098004772062,-74,Medium,Moderate,5,61.68460811490903,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3045,"up 9d,19h,39m",0,94.76%,57.506057345881466,-63,,Severe,0,81.12243674508274,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3046,"up 20d,12h,34m",6,93.54%,20.681789313339628,-40,High,Severe,15,88.57920276896556,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3047,"up 4d,19h,39m",4,93.85%,50.445594166935535,-45,,Mild,10,94.33686293158692,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3048,"up 4d,19h,39m",3,94.86%,31.21897365691294,-40,,Severe,7,82.23471197666923,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3049,"up 20d,12h,34m",8,95.53%,42.746652816668906,-45,Low,Severe,20,97.40013329,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3050,"up 20d,14h,39m",8,95.41%,64.52185758446639,-37,Low,None,20,19.04715890741913,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3051,"up 20d,14h,39m",8,95.53%,74.52147426908346,-77,Medium,None,20,101.23403161275156,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3052,"up 20d,14h,39m",2,95.31%,23.22246909013431,-51,Medium,None,5,49.53709502333791,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3053,"up 7d,19h,39m",3,99.12%,40.532536064695336,-57,Medium,None,7,65.80931771285773,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3054,"up 20d,12h,39m",6,95.53%,26.91615709916292,-61,,Severe,15,54.884631056911886,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3055,"up 20d,14h,39m",4,95.43%,19.86316138618691,-35,,Moderate,10,59.70747850694362,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3056,"up 20d,14h,39m",4,95.53%,78.33872199958384,-50,Medium,Mild,10,37.82418378931444,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3057,"up 20d,14h,39m",1,95.54%,90.92526944369924,-57,High,Mild,2,24.54435474196236,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3058,"up 20d,14h,39m",8,95.51%,37.02321856845767,-74,High,Moderate,20,17.06289429997627,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3059,"up 2d,19h,39m",9,94.59%,75.12789243737669,-55,,Moderate,22,56.91086649282776,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3060,"up 20d,14h,39m",3,95.53%,89.69952893644111,-68,High,Mild,7,19.40501460347295,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3061,"up 20d,12h,34m",1,94.60%,84.61242105302316,-73,High,Severe,2,33.17367434301315,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3062,"up 20d,14h,39m",2,95.53%,18.28133885392259,-76,Medium,Mild,5,20.36582684700899,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3063,"ma 156d,7h,5m",6,95.12%,95.62918815133614,-37,High,Moderate,15,17.548941631158335,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3064,"up 20d,12h,39m",8,95.53%,37.66764404294625,-68,High,Severe,20,106.4830320024914,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3065,"up 135d,8h,39m",4,95.57%,33.92406611738363,-52,,Mild,10,82.51298459599869,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3066,"up 20d,14h,39m",1,95.37%,6.2431327277780335,-61,,Severe,2,111.23229786492554,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3067,"up 20d,14h,39m",6,95.54%,48.61736541,-67,,Severe,15,79.06139819678476,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3068,"up 20d,12h,39m",2,95.26%,10.90136156409287,-49,High,Moderate,5,102.05436776389244,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3069,"up 20d,12h,34m",4,94.36%,24.85398209,-31,Medium,None,10,68.85933776600858,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3070,"up 20d,12h,34m",1,93.50%,31.694262176728135,-54,Low,Mild,2,58.20245582765087,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3071,"up 7d,19h,39m",2,93.67%,80.88263235,-56,,Moderate,5,65.77490111539066,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3072,"up 20d,14h,39m",8,94.80%,87.54886503958966,-77,,Mild,20,41.82593186482912,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3073,"up 2d,19h,39m",7,93.65%,30.246631746146967,-60,,None,17,80.66682496428601,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3074,"up 20d,14h,39m",3,95.49%,85.86981212445738,-63,Medium,None,7,108.1751136921282,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3075,"up 20d,12h,34m",5,94.33%,85.72309373697911,-42,Low,None,12,94.97064634609588,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3076,"up 20d,12h,34m",9,93.65%,76.46509503848735,-66,Low,None,22,58.13000123478782,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3077,"up 20d,12h,34m",4,94.60%,14.669511401518154,-43,,Mild,10,114.7006948701028,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3078,"up 20d,12h,34m",1,94.98%,69.03228469,-33,High,Severe,2,118.3236558235826,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3079,"up 20d,12h,34m",3,94.98%,94.50240645805688,-57,,Severe,7,61.70657011897303,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3080,"up 9d,19h,39m",9,94.93%,68.25404788,-73,,None,22,104.43358175096984,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3081,"up 0d,19h,39m",3,94.98%,33.16168491078339,-53,High,None,7,5.548579460484361,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3082,"up 20d,12h,34m",4,94.99%,50.05793174308313,-60,High,Severe,10,12.665393050867449,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3083,"up 20d,12h,34m",6,94.99%,64.57250433510536,-65,,Moderate,15,7.574782026809464,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3084,"up 20d,12h,34m",8,94.72%,51.05704087285036,-65,Medium,None,20,93.91374469497644,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3085,"up 20d,12h,34m",6,94.82%,11.995294173096982,-46,Medium,Severe,15,14.174597815972014,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3086,"up 20d,12h,34m",1,95.55%,31.206404465202063,-64,High,Moderate,2,6.960812797380534,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3087,"up 20d,12h,34m",4,93.72%,80.23960305536325,-72,,Severe,10,21.953158935854848,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3088,"up 20d,12h,34m",1,93.71%,86.14180460955174,-46,Medium,Moderate,2,40.22390099933252,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3089,"up 8d,19h,39m",3,93.74%,13.730003271557024,-52,,Mild,7,58.44057841820755,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3090,"up 20d,12h,34m",8,95.61%,95.23867523987246,-42,,Moderate,20,12.521377742353469,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3091,"up 20d,12h,34m",1,94.74%,32.88226178486093,-63,,None,2,62.38295686,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3092,"up 11d,7h,44m",2,94.73%,66.23137387,-69,Medium,Moderate,5,33.52706802012904,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3093,"up 20d,12h,34m",6,95.61%,75.18251459566811,-62,Low,Moderate,15,36.55272193622656,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3094,"up 20d,12h,34m",8,95.56%,81.19462346378835,-33,,None,20,99.51875893950424,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3095,"up 20d,12h,34m",6,94.25%,94.57497022,-59,Medium,Mild,15,118.4962112460189,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3096,"up 20d,12h,34m",5,95.56%,31.29195480288226,-32,Low,Moderate,12,58.344363365086025,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3097,"up 20d,12h,34m",6,95.52%,85.85064545515544,-66,High,Mild,15,42.00362994276709,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3098,"up 20d,12h,34m",8,95.56%,13.168690343620703,-80,Medium,Severe,20,112.1165402583504,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3099,"up 20d,12h,34m",1,95.56%,70.50409063535928,-79,Low,Severe,2,62.55157134362639,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3100,"up 20d,12h,34m",2,94.63%,74.19777295139859,-73,Medium,None,5,88.99066068578296,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3101,"up 20d,12h,34m",5,95.56%,67.77232412013204,-59,Low,Mild,12,52.58010356038663,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3102,"up 20d,12h,34m",6,95.56%,25.23147361,-56,Low,None,15,28.29308643068834,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3103,"up 20d,12h,34m",7,95.56%,87.30431470152034,-79,Medium,None,17,80.31178794527696,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3104,"up 20d,12h,34m",3,95.44%,16.88584634,-72,High,Moderate,7,81.45690469672277,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3105,"up 20d,12h,34m",5,94.59%,5.363479152083084,-72,,Severe,12,57.92114275907933,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3106,"up 20d,12h,34m",7,95.56%,71.74649906119122,-68,Low,None,17,36.04420803429618,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3107,"up 20d,12h,34m",2,95.49%,47.54757152327337,-75,,Moderate,5,100.65855158721612,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3108,"up 20d,12h,34m",2,94.55%,84.90980199586761,-51,High,Moderate,5,36.6615843,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3109,"up 20d,12h,34m",7,95.55%,38.33971411,-66,,Mild,17,80.78775842,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3110,"up 8d,19h,39m",9,95.43%,16.827858850771282,-66,,Severe,22,49.158346747660126,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3111,"up 20d,12h,34m",7,95.55%,83.64421924698698,-31,Medium,Mild,17,59.33527796283888,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3112,"up 20d,12h,34m",6,95.55%,54.89096316400717,-74,Medium,Mild,15,29.311306072554284,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3113,"up 20d,12h,34m",3,95.55%,18.91957923903549,-70,High,None,7,79.69019373,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3114,"up 20d,12h,34m",7,95.55%,72.03839985864458,-41,Medium,Mild,17,30.969970866206257,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3115,"up 20d,12h,34m",7,94.91%,51.111363848950056,-43,Low,None,17,60.85711535987557,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3116,"up 1d,19h,39m",4,95.08%,60.431298224031984,-41,High,Mild,10,42.77283021183677,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3117,"up 20d,12h,29m",8,95.21%,46.089833820658185,-79,Medium,Moderate,20,115.81465927023147,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3118,"up 1d,19h,39m",6,94.90%,82.87089838180064,-33,Medium,Severe,15,117.95542602775797,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3119,"up 4d,19h,39m",2,94.62%,82.95627156830498,-42,High,Severe,5,91.65150034,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3120,"up 20d,12h,34m",5,95.55%,70.93888218243862,-71,Low,Severe,12,118.1505119082988,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3121,"up 20d,12h,34m",2,95.55%,10.540137739646228,-37,High,Moderate,5,18.05832392288988,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3122,"up 20d,12h,34m",5,95.55%,83.88538619040689,-64,Medium,Moderate,12,119.11733521154666,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3123,"up 4d,19h,39m",1,93.81%,67.10129805329098,-74,Medium,Mild,2,16.90893038264708,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3124,"up 4d,19h,39m",6,93.81%,69.70241660042996,-41,High,Mild,15,52.77695397309508,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3125,"up 4d,19h,39m",3,93.77%,36.298284040387166,-42,Low,Mild,7,32.478970567762175,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3126,"up 20d,12h,34m",3,95.54%,87.92795561570067,-77,Low,Mild,7,114.6922858,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3127,"up 20d,12h,34m",5,95.55%,72.53716002348575,-46,,Severe,12,78.11584250190127,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3128,"up 20d,11h,34m",6,95.51%,11.259046652919446,-34,Low,Mild,15,73.66966639,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3129,"up 20d,11h,34m",1,99.84%,40.77780344061627,-45,High,Moderate,2,119.70542806204256,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3130,"up 20d,12h,29m",4,99.72%,88.63803619601417,-50,Low,Moderate,10,75.42900195,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3131,"up 20d,12h,29m",5,99.72%,4.719670169737899,-56,Low,Moderate,12,79.30838630764389,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3132,"up 20d,12h,29m",7,99.71%,96.14166196420496,-40,,None,17,10.149044419127287,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3133,"up 20d,12h,29m",8,99.65%,67.91625683195628,-68,Low,None,20,103.7908192338568,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3134,"up 20d,12h,29m",7,98.85%,63.13759776433766,-63,,None,17,116.56028465034426,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3135,"up 20d,12h,29m",4,94.71%,27.05592564879914,-60,,Mild,10,115.43578231022396,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3136,"up 4d,19h,39m",8,99.30%,24.879178873917706,-33,Low,Severe,20,30.42714509687791,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3137,"up 20d,12h,29m",2,94.71%,94.20582194885957,-80,Medium,Severe,5,30.980264556568297,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3138,"up 20d,12h,29m",8,95.44%,29.827245423412275,-45,High,Mild,20,47.09541939951549,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3139,"up 20d,12h,29m",3,94.57%,77.55052967189994,-31,High,Mild,7,40.67415816,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3140,"up 20d,12h,29m",2,94.74%,39.31217982070792,-73,Low,None,5,40.14568445071199,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3141,"up 20d,12h,29m",3,95.45%,13.925407078470398,-33,High,Moderate,7,74.59992247,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3142,"up 11d,19h,39m",2,94.71%,1.071529769535895,-60,High,Moderate,5,97.64492078624924,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3143,"up 20d,12h,29m",8,95.43%,54.42573370152508,-38,,None,20,112.72833847757902,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3144,"up 0d,19h,39m",8,94.60%,97.57788185489326,-60,Medium,None,20,12.80395503639322,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3145,"up 20d,12h,29m",9,99.10%,36.91361938092045,-54,High,Severe,22,36.96752478417324,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3146,"up 4d,19h,39m",1,94.60%,35.719233399304485,-62,Medium,None,2,34.32658394593982,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3147,"up 4d,19h,39m",6,95.30%,34.40916178494421,-58,High,Moderate,15,46.10556131099128,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3148,"up 20d,11h,34m",6,95.52%,52.054383730485846,-31,Medium,Moderate,15,53.79844025817567,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3149,"up 0d,19h,39m",2,95.06%,44.06648834242935,-38,Medium,Mild,5,49.75471925,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3150,"up 4d,19h,39m",2,93.61%,87.99146267270145,-46,High,Severe,5,114.4969291,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3151,"up 20d,11h,34m",8,93.83%,50.55207917234903,-41,,Mild,20,55.269841449704366,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3152,"up 4d,19h,39m",2,93.79%,50.77578381885688,-39,Medium,Severe,5,68.43314567475866,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3153,"up 20d,11h,29m",3,95.38%,13.83715947205566,-33,Medium,Mild,7,91.09282725587926,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3154,"up 20d,11h,34m",3,92.81%,98.27395409,-76,High,Severe,7,88.38475165344997,5000,1500
3/1/2025 0:00,CMU_MED_MED_AP3155,"up 0d,14h,34m",3,97.95%,24.99728908688297,-40,Medium,None,7,72.04092516987541,5000,1500
